word_i,word_j,post_id
67,2045,214
3,5637,214
96,5756,214
3,67,214
38,5162,214
28,5665,214
818,5532,214
4,226,214
67,1563,214
28,5712,214
6,149,214
28,1954,214
230,5740,214
39,354,214
172,495,214
246,354,214
226,2186,214
42,149,214
831,5662,214
73,140,214
4,1480,214
137,610,214
140,5728,214
226,5601,214
56,67,214
134,5527,214
4,946,214
495,5640,214
230,4497,214
223,384,214
4,65,214
403,692,214
54,2143,214
28,95,214
335,1302,214
67,172,214
38,416,214
226,5624,214
42,5661,214
55,345,214
95,875,214
4,359,214
136,226,214
25,5592,214
3,5611,214
840,1610,214
181,227,214
172,5586,214
28,39,214
227,385,214
5641,5642,214
3,199,214
4,223,214
118,403,214
360,1308,214
1006,5712,214
67,2510,214
54,67,214
88,2395,214
5657,5658,214
4,341,214
3929,5603,214
237,5611,214
54,365,214
3,23,214
230,835,214
11,512,214
175,3467,214
28,5613,214
95,127,214
5588,5627,214
42,137,214
79,268,214
190,769,214
67,131,214
28,3467,214
28,4963,214
48,5703,214
77,172,214
166,818,214
56,5595,214
3,5598,214
15,714,214
3,28,214
864,5630,214
4,4224,214
127,454,214
28,5604,214
56,445,214
1295,3979,214
2323,5642,214
56,3359,214
64,683,214
1586,5469,214
23,5594,214
67,5649,214
20,59,214
42,834,214
4,576,214
692,5740,214
96,5677,214
28,5603,214
64,5702,214
4,44,214
59,1099,214
6,397,214
176,1908,214
28,186,214
230,273,214
54,84,214
2888,5688,214
7,166,214
28,3139,214
38,342,214
96,457,214
42,64,214
67,5654,214
30,5608,214
181,5695,214
59,2143,214
87,5650,214
591,1452,214
200,597,214
514,5734,214
268,454,214
217,1209,214
67,5663,214
3124,3388,214
3,454,214
28,454,214
28,5617,214
56,338,214
3,2540,214
28,1302,214
454,1723,214
6,197,214
84,151,214
158,591,214
226,5683,214
6,84,214
6,3536,214
514,1717,214
86,282,214
267,268,214
140,457,214
498,5729,214
687,5709,214
354,1769,214
6,188,214
140,5671,214
267,2217,214
28,310,214
225,702,214
137,199,214
314,5659,214
28,111,214
528,704,214
3,142,214
28,158,214
2642,5708,214
56,5746,214
4,151,214
6,5745,214
67,5733,214
3929,5586,214
59,5613,214
30,1238,214
6,4404,214
163,210,214
1637,5597,214
28,5598,214
67,5763,214
96,142,214
96,563,214
28,149,214
403,5750,214
3,1637,214
28,1887,214
15,5761,214
5608,5609,214
95,5726,214
82,5719,214
223,422,214
210,665,214
140,172,214
1845,2562,214
5601,5736,214
59,324,214
237,5695,214
4,840,214
286,5609,214
28,1513,214
64,4037,214
199,223,214
28,5390,214
6,1873,214
225,286,214
110,5724,214
261,563,214
67,809,214
230,343,214
96,4415,214
4515,5713,214
3916,5622,214
67,269,214
42,5670,214
28,5699,214
597,5603,214
4,140,214
118,445,214
4926,5685,214
59,5738,214
157,5751,214
6,442,214
28,115,214
328,556,214
1216,1769,214
4,139,214
6,5725,214
125,137,214
44,1170,214
171,538,214
28,384,214
48,3534,214
3,5636,214
96,5757,214
64,84,214
28,5666,214
137,5739,214
4,227,214
504,597,214
11,147,214
610,809,214
4,805,214
6,5716,214
556,5604,214
4,5740,214
200,764,214
28,1637,214
210,384,214
840,1452,214
5692,5693,214
1216,2993,214
42,5651,214
4205,5446,214
717,3666,214
6,1414,214
6,28,214
28,835,214
362,1170,214
481,5586,214
95,478,214
226,394,214
48,59,214
236,5668,214
67,5626,214
172,335,214
28,3677,214
59,5202,214
20,32,214
42,879,214
3081,5648,214
140,2430,214
46,142,214
90,172,214
28,87,214
67,148,214
1129,5754,214
38,733,214
264,5601,214
4415,5681,214
4,5603,214
140,1611,214
38,556,214
41,230,214
98,5628,214
3,5728,214
465,5662,214
465,5601,214
96,199,214
273,5527,214
5735,5736,214
231,454,214
4,4655,214
35,1044,214
217,268,214
42,84,214
4,342,214
59,85,214
98,1887,214
28,936,214
42,5732,214
728,5532,214
95,816,214
86,454,214
127,1642,214
111,442,214
42,95,214
230,5632,214
41,683,214
32,72,214
158,199,214
28,5605,214
127,683,214
1723,3916,214
142,172,214
231,5611,214
199,4200,214
934,5712,214
454,5701,214
38,139,214
123,5715,214
3546,5611,214
3,4,214
28,1170,214
246,345,214
67,227,214
42,1717,214
48,79,214
21,591,214
166,2045,214
151,362,214
225,5678,214
150,166,214
752,5737,214
64,5726,214
127,2997,214
44,131,214
190,230,214
187,454,214
84,137,214
125,217,214
210,3524,214
5684,5685,214
28,137,214
6,2808,214
3979,5712,214
225,5688,214
37,38,214
210,538,214
140,3812,214
4,5667,214
230,5676,214
4,574,214
808,5634,214
2844,5610,214
1611,3362,214
6,2997,214
109,5587,214
687,5708,214
7,140,214
561,1024,214
30,55,214
574,4200,214
948,5619,214
3,422,214
384,5693,214
2685,5606,214
6,3528,214
4332,5610,214
225,1227,214
64,3476,214
403,5744,214
59,166,214
5611,5652,214
538,5737,214
5603,5653,214
4,556,214
1637,5596,214
227,2555,214
109,140,214
809,878,214
3,246,214
123,237,214
5602,5603,214
30,432,214
650,5601,214
199,1879,214
4,1351,214
561,1820,214
84,2399,214
67,4200,214
86,5682,214
28,237,214
55,179,214
55,805,214
21,442,214
27,5729,214
236,3099,214
6,166,214
4,2903,214
96,809,214
6,49,214
765,5636,214
504,799,214
249,5764,214
42,365,214
22,282,214
286,5687,214
319,460,214
117,5663,214
6,5591,214
1845,2143,214
3012,3747,214
186,5713,214
19,362,214
4,254,214
5748,5749,214
1025,5595,214
1446,5603,214
42,2008,214
6,153,214
983,5731,214
769,5532,214
261,5601,214
3,5617,214
28,2540,214
454,5601,214
140,1446,214
3,5662,214
137,5648,214
1038,5601,214
150,454,214
179,5629,214
1044,5620,214
28,227,214
454,1883,214
96,840,214
172,831,214
28,385,214
5588,5594,214
123,335,214
84,5598,214
96,171,214
366,5603,214
230,465,214
190,5601,214
5611,5612,214
441,5745,214
5588,5601,214
137,535,214
46,1414,214
5669,5689,214
28,5690,214
140,5730,214
21,5601,214
3,5463,214
5592,5601,214
140,362,214
67,5710,214
28,42,214
84,5162,214
150,5598,214
174,5738,214
65,5591,214
4,210,214
6,319,214
1030,5662,214
28,3631,214
19,64,214
96,3081,214
3,5613,214
59,403,214
96,5635,214
4,391,214
64,442,214
42,5747,214
38,2808,214
5665,5767,214
137,808,214
84,5766,214
28,56,214
6,1642,214
42,140,214
190,203,214
64,614,214
454,5689,214
28,175,214
67,2685,214
4,192,214
96,764,214
28,2844,214
96,875,214
42,85,214
948,1199,214
4,2429,214
59,84,214
38,5675,214
28,55,214
140,230,214
22,5742,214
96,5649,214
42,314,214
2540,5642,214
44,151,214
54,88,214
64,225,214
28,817,214
4,5586,214
59,5679,214
556,5722,214
38,224,214
3,469,214
101,815,214
65,134,214
1769,5534,214
3,610,214
38,136,214
67,1227,214
6,4439,214
96,2346,214
6,1370,214
30,5607,214
44,246,214
64,5720,214
5624,5625,214
5591,5603,214
30,261,214
64,3012,214
362,864,214
3,3012,214
227,268,214
285,286,214
15,96,214
72,469,214
67,5598,214
28,346,214
67,90,214
561,2555,214
4,5694,214
84,4439,214
59,123,214
117,118,214
231,2395,214
67,3646,214
3,5727,214
574,766,214
96,553,214
140,5724,214
67,1006,214
28,3935,214
269,834,214
1771,3646,214
6,192,214
28,290,214
1452,5611,214
140,1099,214
4,331,214
4,5669,214
230,5674,214
3,117,214
3,5700,214
59,3264,214
6,808,214
2232,3761,214
2147,5600,214
123,217,214
343,610,214
246,3534,214
87,354,214
192,5722,214
42,3409,214
3,5692,214
442,454,214
97,139,214
904,1637,214
3,5709,214
432,3898,214
3125,5611,214
88,481,214
56,149,214
610,708,214
445,5627,214
149,217,214
140,346,214
42,59,214
362,3546,214
454,5626,214
230,5668,214
200,366,214
96,591,214
97,311,214
65,123,214
5760,5761,214
904,1845,214
64,172,214
13,360,214
59,733,214
35,1837,214
5765,5766,214
769,913,214
40,84,214
2232,5710,214
28,96,214
67,4655,214
28,151,214
28,3081,214
22,2217,214
3,2642,214
49,561,214
3,2787,214
87,5611,214
5738,5747,214
172,3012,214
362,609,214
36,341,214
4,97,214
246,3515,214
5722,5730,214
3297,5718,214
64,186,214
28,714,214
6,1879,214
5595,5597,214
42,362,214
44,199,214
56,194,214
717,1768,214
188,268,214
563,1717,214
67,1727,214
59,3356,214
514,5722,214
268,2401,214
441,4933,214
5601,5647,214
67,359,214
3878,4357,214
96,149,214
3,2290,214
190,5631,214
194,913,214
28,728,214
285,817,214
362,715,214
95,5448,214
110,752,214
3,55,214
5588,5634,214
774,1759,214
127,5639,214
353,3536,214
226,2401,214
42,495,214
96,1030,214
3,680,214
28,3546,214
1025,5588,214
67,4933,214
3,5630,214
4,633,214
127,5589,214
67,708,214
96,633,214
149,481,214
261,556,214
655,5621,214
44,172,214
84,928,214
42,2401,214
59,354,214
56,5662,214
123,129,214
87,1569,214
127,149,214
96,385,214
3,5748,214
5758,5759,214
20,2323,214
28,90,214
65,1216,214
67,346,214
3,195,214
28,1820,214
64,823,214
742,5611,214
290,1768,214
3935,5600,214
41,441,214
931,2147,214
28,5641,214
131,328,214
6,226,214
816,2446,214
610,816,214
27,5722,214
153,561,214
64,345,214
5712,5719,214
167,5746,214
22,140,214
44,5727,214
246,3560,214
460,1308,214
4497,5630,214
84,230,214
4,5588,214
67,4357,214
96,97,214
95,422,214
6,946,214
6,7,214
5601,5669,214
1723,5733,214
728,1846,214
28,167,214
362,2365,214
84,5740,214
67,478,214
268,1759,214
67,5587,214
85,217,214
4880,5637,214
127,137,214
362,983,214
22,158,214
4963,5701,214
64,384,214
6,5532,214
172,5669,214
28,666,214
33,158,214
95,840,214
3,771,214
123,5717,214
67,84,214
55,96,214
96,127,214
5336,5644,214
95,514,214
210,702,214
4,47,214
64,391,214
137,1563,214
73,5742,214
140,512,214
1610,5491,214
4497,5601,214
38,341,214
5520,5600,214
158,164,214
3524,5759,214
90,230,214
3,5681,214
4404,5168,214
85,5662,214
4,22,214
158,5669,214
2323,4224,214
140,680,214
442,2446,214
3,1985,214
268,805,214
3761,5595,214
28,799,214
15,1997,214
314,5652,214
67,5632,214
4,561,214
0,765,214
563,5684,214
227,5595,214
88,5758,214
72,117,214
28,5731,214
4,172,214
96,5591,214
4,3591,214
6,75,214
4,5677,214
131,3878,214
403,823,214
225,811,214
831,3081,214
2232,5680,214
79,576,214
137,1981,214
708,3766,214
190,5593,214
657,2888,214
163,2248,214
42,56,214
4,4319,214
67,3546,214
1170,5697,214
4,124,214
5606,5607,214
3388,5611,214
59,4332,214
314,5314,214
1088,5603,214
95,1125,214
28,264,214
226,3929,214
4,2232,214
5745,5746,214
67,1199,214
665,1997,214
28,5593,214
5628,5629,214
28,2774,214
149,831,214
64,3356,214
140,1717,214
67,5743,214
67,1345,214
49,84,214
4,5658,214
237,445,214
55,90,214
67,805,214
6,5586,214
109,131,214
95,176,214
98,1611,214
64,934,214
441,5762,214
56,171,214
28,5703,214
3012,5601,214
809,5664,214
5690,5691,214
28,286,214
150,5659,214
40,180,214
6,1433,214
5595,5596,214
59,5718,214
553,1997,214
40,67,214
6,454,214
362,815,214
21,5662,214
1988,5597,214
181,282,214
129,268,214
180,5076,214
55,59,214
97,481,214
883,5599,214
65,280,214
5590,5591,214
5706,5707,214
4,3055,214
0,568,214
1637,1837,214
96,913,214
64,3139,214
3,397,214
4,261,214
495,5638,214
1170,3766,214
64,5587,214
127,2895,214
3,683,214
6,254,214
127,286,214
199,2217,214
35,5765,214
230,422,214
67,5707,214
127,5588,214
85,172,214
1723,1846,214
4,403,214
167,442,214
67,769,214
648,5673,214
42,5592,214
22,5683,214
237,1480,214
6,314,214
96,1586,214
28,354,214
5592,5603,214
4205,5588,214
3,36,214
59,67,214
28,36,214
109,5645,214
4,3012,214
42,335,214
692,1124,214
391,5591,214
28,202,214
190,5162,214
6,123,214
6,5701,214
140,936,214
149,5678,214
3,45,214
422,774,214
59,969,214
1908,5585,214
188,230,214
6,1295,214
97,203,214
823,5587,214
3,4963,214
137,5763,214
67,96,214
1988,5711,214
4,5614,214
149,2888,214
742,5603,214
6,13,214
3677,5627,214
67,1441,214
67,158,214
87,1513,214
28,5633,214
535,3515,214
28,1446,214
41,67,214
96,1170,214
6,117,214
67,1845,214
56,5592,214
3,5597,214
142,5704,214
42,226,214
25,42,214
64,704,214
87,1837,214
5722,5723,214
335,3297,214
5656,5657,214
67,5586,214
38,151,214
2323,5750,214
44,362,214
59,5665,214
6,3560,214
149,3776,214
40,140,214
20,56,214
199,1227,214
127,5446,214
230,3816,214
40,1227,214
42,633,214
131,190,214
230,5616,214
454,3012,214
30,5679,214
123,5716,214
6,5665,214
28,5448,214
67,5653,214
23,90,214
67,657,214
137,5601,214
97,556,214
96,1954,214
140,5686,214
123,186,214
223,5671,214
75,834,214
67,4257,214
826,2217,214
1586,2993,214
5520,5601,214
28,769,214
96,5705,214
28,30,214
84,99,214
109,346,214
2008,3386,214
230,5760,214
5615,5616,214
28,3929,214
150,4757,214
3631,5592,214
15,5623,214
4,166,214
3,300,214
54,210,214
96,4257,214
314,5653,214
869,5638,214
54,5715,214
172,1170,214
230,692,214
115,5667,214
0,137,214
64,5603,214
38,410,214
84,300,214
28,5756,214
928,5762,214
19,117,214
6,72,214
314,5660,214
59,5587,214
96,5703,214
67,5640,214
131,2248,214
1563,5611,214
54,2774,214
310,1480,214
28,5755,214
6,261,214
268,1024,214
655,4927,214
136,190,214
869,5640,214
3,101,214
28,1265,214
230,235,214
6,5601,214
6,365,214
4,147,214
1099,2399,214
54,1768,214
40,199,214
28,869,214
140,879,214
95,5725,214
96,5717,214
139,5662,214
64,561,214
67,831,214
268,561,214
6,5592,214
96,1441,214
44,98,214
30,366,214
30,803,214
95,2693,214
28,5705,214
5625,5626,214
149,346,214
5738,5745,214
95,5722,214
23,140,214
6,5587,214
403,5650,214
28,5585,214
42,4757,214
28,5696,214
1883,5587,214
1199,5764,214
4,106,214
230,331,214
158,1751,214
42,5612,214
28,5672,214
137,5168,214
225,5601,214
190,5696,214
77,803,214
314,5704,214
3,5618,214
3812,5633,214
831,5469,214
35,54,214
56,5336,214
42,5591,214
568,609,214
6,3386,214
96,151,214
4,224,214
5603,5611,214
59,199,214
225,614,214
28,1038,214
59,5532,214
6,2217,214
4,969,214
23,42,214
158,808,214
1124,4414,214
1879,5747,214
64,5588,214
21,97,214
140,5734,214
403,5603,214
3,3546,214
1238,1759,214
7,227,214
4,5618,214
15,163,214
4,269,214
3,79,214
42,158,214
127,5646,214
67,3124,214
142,4515,214
11,140,214
15,59,214
131,237,214
41,3012,214
246,949,214
64,1302,214
140,769,214
96,5647,214
38,74,214
44,1478,214
87,5751,214
67,348,214
4,3546,214
195,5747,214
1480,5721,214
131,2895,214
42,4037,214
823,5586,214
28,5643,214
84,5720,214
42,454,214
33,137,214
946,2290,214
64,150,214
362,391,214
67,5665,214
225,328,214
5168,5664,214
28,59,214
3677,5626,214
5601,5666,214
131,3224,214
56,5702,214
56,238,214
1769,5752,214
416,2429,214
6,106,214
28,1129,214
37,150,214
67,249,214
140,225,214
137,5622,214
38,127,214
4,59,214
99,127,214
362,1751,214
59,823,214
4,3081,214
3,2089,214
563,5712,214
2888,5686,214
3,1099,214
5587,5614,214
6,286,214
67,457,214
123,164,214
1883,5603,214
5532,5587,214
348,2693,214
84,246,214
498,5662,214
3,5723,214
64,5723,214
41,878,214
190,227,214
764,1981,214
230,3125,214
5598,5599,214
85,1170,214
67,95,214
77,1739,214
67,236,214
140,142,214
28,142,214
96,4926,214
665,5635,214
6,199,214
84,149,214
3,5076,214
67,5749,214
226,341,214
54,5712,214
3,4927,214
28,5757,214
163,1569,214
59,172,214
4,174,214
6,5752,214
30,67,214
314,5661,214
200,362,214
28,109,214
1517,3081,214
269,341,214
74,136,214
3,140,214
95,648,214
362,1452,214
140,454,214
79,5601,214
42,5711,214
172,5643,214
1209,5653,214
140,341,214
913,1544,214
311,1727,214
354,715,214
28,1544,214
96,3816,214
166,528,214
129,2143,214
268,650,214
237,597,214
3055,5741,214
5586,5603,214
230,385,214
3,5534,214
181,190,214
67,5736,214
172,5631,214
67,1370,214
268,931,214
591,5755,214
140,1873,214
237,701,214
95,766,214
140,5699,214
238,5707,214
28,5706,214
59,3596,214
913,5202,214
454,5611,214
362,454,214
338,2699,214
28,5586,214
96,2288,214
28,5697,214
5532,5722,214
188,5586,214
67,3362,214
4,273,214
30,2699,214
49,67,214
5603,5639,214
1170,1997,214
65,67,214
1517,2903,214
230,328,214
28,574,214
140,5745,214
237,3224,214
96,5516,214
4,280,214
95,345,214
137,230,214
30,422,214
28,3012,214
4,225,214
64,139,214
96,2540,214
354,5700,214
21,96,214
561,2399,214
181,362,214
67,5619,214
366,2562,214
67,1883,214
3081,3591,214
362,561,214
2446,2555,214
3,5744,214
30,3264,214
49,199,214
44,5741,214
237,666,214
4,666,214
59,1611,214
2089,5586,214
236,5674,214
134,5656,214
79,142,214
1563,5586,214
84,5714,214
55,3591,214
1125,5754,214
314,5587,214
167,1199,214
85,188,214
2288,5743,214
28,172,214
59,3099,214
4,197,214
264,362,214
478,3012,214
42,86,214
64,151,214
3,5590,214
701,5651,214
56,454,214
123,5680,214
28,3776,214
187,5471,214
127,478,214
28,171,214
28,528,214
1345,3012,214
969,5611,214
223,269,214
5587,5603,214
96,314,214
1345,5586,214
25,40,214
19,5768,215
3929,5771,215
163,3885,215
3,5248,215
19,816,215
54,5782,215
59,3929,215
59,5772,215
913,1684,215
35,5768,215
5768,5769,215
4,3885,215
67,3081,215
28,3329,215
5776,5777,215
167,5781,215
28,3915,215
28,137,215
2043,5779,215
54,1125,215
5248,5777,215
96,2993,215
3,4178,215
23,5781,215
23,186,215
4178,5778,215
1854,5733,215
28,56,215
1684,5773,215
96,2043,215
407,1125,215
28,2993,215
23,95,215
3915,5771,215
59,5774,215
5774,5779,215
28,5770,215
59,5780,215
163,5780,215
407,3703,215
23,887,215
4,887,215
5774,5775,215
816,821,215
28,237,215
56,5770,215
28,913,215
1125,5733,215
3329,5772,215
3,237,215
5773,5774,215
3,3703,215
137,5769,215
167,5782,215
35,3081,215
5768,5778,215
821,1125,215
67,186,215
5775,5776,215
28,5855,216
2641,5862,216
110,2565,216
6,28,216
96,5806,216
96,3758,216
59,3123,216
1143,5833,216
28,162,216
28,2210,216
6,1879,216
2164,5839,216
56,127,216
84,3899,216
104,4121,216
4,104,216
441,5816,216
23,5818,216
23,97,216
87,876,216
6,1518,216
59,442,216
54,503,216
23,669,216
28,32,216
157,5828,216
96,5787,216
393,5787,216
59,948,216
28,87,216
64,5784,216
427,931,216
6,67,216
84,591,216
87,5855,216
68,2258,216
140,186,216
227,3604,216
67,5790,216
360,5799,216
4,2421,216
3,1159,216
167,186,216
3,5867,216
3,190,216
268,280,216
54,403,216
862,5814,216
1990,4862,216
876,1218,216
3329,5827,216
64,1717,216
84,598,216
84,802,216
96,5870,216
152,5808,216
134,158,216
8,5577,216
104,5844,216
5822,5823,216
6,118,216
96,5828,216
230,2618,216
4,702,216
96,567,216
67,664,216
521,591,216
96,5811,216
3,129,216
96,557,216
28,54,216
4,1646,216
6,2430,216
167,179,216
96,5801,216
56,598,216
28,44,216
149,1524,216
72,87,216
15,702,216
84,724,216
3,308,216
167,5797,216
5790,5791,216
103,127,216
6,87,216
149,167,216
158,283,216
140,5824,216
360,481,216
28,1706,216
3204,3758,216
167,338,216
28,4693,216
521,5854,216
815,4741,216
87,5816,216
150,224,216
4,129,216
664,5812,216
59,64,216
64,188,216
137,730,216
84,876,216
36,362,216
1219,5795,216
167,5837,216
149,355,216
1395,4741,216
567,5577,216
67,3401,216
59,133,216
4109,5865,216
30,5785,216
28,664,216
280,936,216
419,876,216
140,5857,216
28,110,216
140,2237,216
68,674,216
28,231,216
3785,5843,216
67,4593,216
3,4,216
87,134,216
67,549,216
360,5794,216
28,157,216
64,179,216
67,5793,216
96,5799,216
3,149,216
131,5833,216
96,5789,216
4,75,216
6,200,216
360,5847,216
28,542,216
96,5875,216
84,1524,216
72,5856,216
150,5860,216
96,5865,216
335,677,216
67,516,216
104,3568,216
56,1395,216
32,96,216
3,5814,216
23,5803,216
360,5801,216
49,931,216
140,5795,216
103,416,216
23,42,216
162,3604,216
87,1518,216
158,362,216
84,5852,216
13,2430,216
59,5826,216
96,1623,216
131,931,216
5788,5840,216
3,3169,216
28,553,216
96,2034,216
28,245,216
3,5823,216
38,397,216
96,285,216
110,200,216
30,155,216
6,5843,216
38,103,216
96,5813,216
118,280,216
15,1346,216
28,137,216
95,332,216
4,269,216
1873,5786,216
28,167,216
6,1668,216
95,137,216
85,481,216
13,1348,216
394,591,216
110,5697,216
5848,5848,216
110,815,216
104,1170,216
13,5832,216
6,246,216
84,5807,216
104,5859,216
75,802,216
131,5522,216
28,5851,216
67,5818,216
79,143,216
30,45,216
332,3567,216
28,190,216
150,1348,216
516,5815,216
28,84,216
67,348,216
172,1873,216
529,567,216
87,5860,216
4509,5809,216
152,1938,216
5868,5869,216
67,821,216
23,675,216
134,987,216
360,5796,216
64,481,216
157,723,216
3,5824,216
1442,5800,216
481,567,216
85,5864,216
54,142,216
64,1663,216
140,5820,216
1333,5817,216
28,445,216
28,5788,216
45,143,216
419,2802,216
4,556,216
140,5872,216
59,360,216
149,280,216
33,84,216
56,4862,216
36,104,216
23,1544,216
30,5853,216
67,5800,216
96,5808,216
56,162,216
28,59,216
137,5855,216
3,162,216
103,142,216
87,5788,216
2058,5849,216
15,104,216
96,3108,216
67,167,216
3,442,216
4,3490,216
28,2265,216
3,110,216
28,338,216
4,668,216
3,2265,216
441,677,216
36,5839,216
96,5848,216
87,1032,216
110,5798,216
140,5829,216
664,2489,216
2802,5789,216
28,5807,216
1646,5851,216
23,5784,216
96,2421,216
127,232,216
3,2755,216
6,605,216
142,850,216
96,5805,216
96,2258,216
6,970,216
28,5876,216
54,5863,216
84,5861,216
6,49,216
155,348,216
84,503,216
67,5859,216
23,567,216
38,416,216
3,2034,216
67,538,216
669,5839,216
28,2641,216
39,314,216
64,820,216
529,5162,216
1163,4585,216
87,104,216
48,280,216
28,5875,216
4,3015,216
635,890,216
28,394,216
59,5842,216
644,987,216
84,5834,216
96,5872,216
140,1333,216
5857,5858,216
179,5788,216
5862,5863,216
28,5821,216
3,1717,216
96,5836,216
3568,5871,216
360,5798,216
44,5815,216
68,96,216
67,386,216
96,5819,216
4,41,216
3051,5822,216
140,5792,216
54,140,216
48,67,216
158,567,216
13,529,216
28,385,216
84,5267,216
